,record,type,0_qrs_interval,0_pre-RR,0_post-RR,0_qt_interval,0_st_interval
11886,114,N,3,340,335.0,12,4
11887,114,N,24,335,326.0,37,6
11888,114,N,30,326,352.0,43,6
11889,114,N,25,352,348.0,38,6
11890,114,N,33,348,338.0,42,6
11891,114,N,3,338,329.0,13,5
11892,114,N,3,329,337.0,10,4
11893,114,N,29,337,318.0,42,5
11894,114,N,3,318,342.0,11,4
11895,114,N,3,342,353.0,12,4
11896,114,N,45,353,345.0,64,6
11897,114,N,2,345,330.0,10,4
11898,114,N,32,330,328.0,56,4
11899,114,N,27,328,327.0,37,3
11900,114,N,22,327,330.0,39,6
11901,114,N,3,330,350.0,14,4
11902,114,N,29,350,342.0,41,6
11903,114,N,24,342,339.0,38,7
11904,114,N,28,339,325.0,45,6
11905,114,N,23,325,334.0,33,6
11906,114,N,22,334,325.0,29,6
11907,114,N,28,325,112.0,45,7
11908,114,N,5,227,350.0,11,4
11909,114,N,5,350,341.0,14,6
11910,114,N,4,341,326.0,15,6
11911,114,N,4,326,123.0,16,7
11912,114,N,22,193,324.0,33,6
11913,114,N,23,324,321.0,39,7
11914,114,N,41,321,338.0,57,7
11915,114,N,27,338,340.0,40,7
11916,114,N,25,340,327.0,40,6
11917,114,N,25,327,319.0,34,6
11918,114,N,17,319,318.0,28,6
11919,114,N,28,318,315.0,41,6
11920,114,N,21,315,342.0,32,6
11921,114,N,24,342,347.0,35,6
11922,114,N,37,347,334.0,49,6
11923,114,N,23,334,339.0,36,6
11924,114,N,28,339,323.0,37,5
11925,114,N,2,323,334.0,11,4
11926,114,N,6,334,341.0,16,6
11927,114,N,5,341,347.0,18,7
11928,114,N,26,347,354.0,39,7
11929,114,N,41,354,337.0,60,7
11930,114,N,22,337,343.0,44,7
11931,114,N,24,343,336.0,36,7
11932,114,N,29,336,338.0,41,7
11933,114,N,33,338,362.0,45,6
11934,114,N,22,362,363.0,34,6
11935,114,N,5,363,338.0,18,7
11936,114,N,36,338,344.0,48,7
11937,114,N,27,344,331.0,42,6
11938,114,N,5,331,312.0,17,7
11939,114,N,30,312,350.0,45,7
11940,114,N,21,350,340.0,38,8
11941,114,N,24,340,341.0,45,8
11942,114,N,22,341,322.0,37,6
11943,114,N,28,322,324.0,42,7
11944,114,N,35,324,319.0,54,6
11945,114,N,4,319,312.0,16,7
11946,114,N,28,312,351.0,43,7
11947,114,N,3,351,332.0,15,4
11948,114,N,32,332,320.0,45,7
11949,114,N,41,320,319.0,58,7
11950,114,N,27,319,313.0,39,6
11951,114,N,21,313,296.0,36,7
11952,114,N,20,296,318.0,28,6
11953,114,N,26,318,335.0,40,7
11954,114,N,30,335,316.0,40,7
11955,114,N,21,316,305.0,31,6
11956,114,N,42,305,300.0,60,7
11957,114,N,41,300,304.0,58,7
11958,114,N,26,304,283.0,35,6
11959,114,N,2,283,298.0,9,3
11960,114,N,32,298,342.0,43,6
11961,114,N,44,342,315.0,63,7
11962,114,N,27,315,299.0,42,7
11963,114,N,26,299,308.0,40,6
11964,114,N,37,308,303.0,56,7
11965,114,N,28,303,301.0,40,6
11966,114,N,23,301,312.0,36,6
11967,114,N,33,312,341.0,45,6
11968,114,N,35,341,334.0,49,8
11969,114,N,30,334,304.0,45,7
11970,114,N,29,304,311.0,39,7
11971,114,N,27,311,313.0,37,6
11972,114,N,3,313,295.0,13,4
11973,114,N,31,295,329.0,39,7
11974,114,N,28,329,339.0,43,7
11975,114,N,38,339,330.0,48,7
11976,114,N,3,330,310.0,11,4
11977,114,N,24,310,308.0,36,6
11978,114,N,22,308,314.0,26,3
11979,114,N,26,314,310.0,38,5
11980,114,N,32,310,326.0,41,4
11981,114,N,3,326,342.0,10,4
11982,114,N,33,342,330.0,48,7
11983,114,N,26,330,306.0,33,5
11984,114,N,31,306,309.0,40,6
11985,114,N,36,309,314.0,52,5
11986,114,N,3,314,311.0,13,4
11987,114,N,26,311,336.0,38,7
11988,114,N,26,336,337.0,42,7
11989,114,N,30,337,318.0,43,7
11990,114,N,21,318,317.0,35,7
11991,114,N,37,317,308.0,54,6
11992,114,N,38,308,311.0,55,7
11993,114,N,27,311,318.0,37,5
11994,114,N,32,318,323.0,45,7
11995,114,N,37,323,346.0,58,6
11996,114,N,37,346,315.0,45,6
11997,114,N,41,315,314.0,58,6
11998,114,N,38,314,314.0,55,7
11999,114,N,37,314,305.0,57,7
12000,114,N,26,305,330.0,38,6
12001,114,N,33,330,319.0,46,7
12002,114,N,30,319,330.0,43,6
12003,114,N,31,330,310.0,38,6
12004,114,N,41,310,300.0,57,6
12005,114,N,24,300,298.0,37,6
12006,114,N,2,298,304.0,8,4
12007,114,N,26,304,322.0,36,7
12008,114,N,33,322,315.0,44,6
12009,114,N,27,315,337.0,41,6
12010,114,N,22,337,304.0,31,6
12011,114,N,1,304,300.0,8,5
12012,114,N,23,300,306.0,33,4
12013,114,N,27,306,291.0,35,4
12014,114,N,27,291,332.0,38,4
12015,114,N,24,332,316.0,33,6
12016,114,N,34,316,328.0,43,5
12017,114,N,30,328,309.0,42,5
12018,114,N,23,309,295.0,35,6
12019,114,N,26,295,307.0,34,5
12020,114,N,26,307,295.0,38,6
12021,114,N,23,295,328.0,31,6
12022,114,N,2,328,331.0,10,5
12023,114,N,23,331,324.0,34,6
12024,114,N,30,324,312.0,39,6
12025,114,N,31,312,309.0,41,6
12026,114,N,33,309,310.0,40,4
12027,114,N,40,310,311.0,54,4
12028,114,N,31,311,340.0,42,6
12029,114,N,32,340,330.0,43,6
12030,114,N,33,330,330.0,42,4
12031,114,N,26,330,334.0,37,6
12032,114,N,20,334,306.0,30,7
12033,114,N,2,306,316.0,9,4
12034,114,N,35,316,333.0,48,2
12035,114,N,31,333,342.0,40,6
12036,114,N,3,342,339.0,11,4
12037,114,N,31,339,329.0,41,6
12038,114,N,28,329,319.0,43,6
12039,114,N,29,319,316.0,41,4
12040,114,N,35,316,303.0,56,6
12041,114,N,22,303,337.0,27,4
12042,114,N,36,337,341.0,46,4
12043,114,N,2,341,325.0,10,4
12044,114,N,3,325,320.0,11,4
12045,114,N,45,320,319.0,59,4
12046,114,N,41,319,307.0,57,6
12047,114,N,27,307,306.0,40,6
12048,114,N,2,306,341.0,10,4
12049,114,N,29,341,333.0,37,6
12050,114,N,24,333,313.0,34,6
12051,114,N,21,313,322.0,31,6
12052,114,N,2,322,319.0,11,4
12053,114,N,28,319,299.0,39,6
12054,114,N,19,299,309.0,32,6
12055,114,N,44,309,329.0,61,6
12056,114,N,2,329,331.0,9,4
12057,114,N,26,331,316.0,39,6
12058,114,N,42,316,314.0,59,7
12059,114,N,27,314,314.0,40,6
12060,114,N,40,314,299.0,56,6
12061,114,N,34,299,326.0,50,6
12062,114,N,25,326,329.0,35,7
12063,114,N,32,329,325.0,41,6
12064,114,N,23,325,306.0,33,6
12065,114,N,30,306,309.0,41,6
12066,114,N,21,309,312.0,31,6
12067,114,N,24,312,292.0,37,6
12068,114,N,38,292,323.0,53,6
12069,114,N,30,323,331.0,46,7
12070,114,N,29,331,332.0,39,7
12071,114,N,29,332,304.0,38,6
12072,114,N,28,304,304.0,41,6
12073,114,N,20,304,310.0,29,7
12074,114,N,19,310,297.0,29,6
12075,114,N,26,297,331.0,37,5
12076,114,N,24,331,328.0,34,7
12077,114,N,27,328,330.0,41,7
12078,114,N,28,330,311.0,38,6
12079,114,N,22,311,303.0,33,6
12080,114,N,28,303,314.0,41,6
12081,114,N,28,314,299.0,41,6
12082,114,N,25,299,329.0,37,6
12083,114,N,30,329,317.0,43,6
12084,114,N,24,317,331.0,32,6
12085,114,N,30,331,307.0,41,6
12086,114,N,29,307,303.0,42,6
12087,114,N,28,303,314.0,41,6
12088,114,N,38,314,301.0,54,6
12089,114,N,24,301,331.0,41,7
12090,114,N,11,331,327.0,20,7
12091,114,N,22,327,312.0,31,7
12092,114,N,27,312,319.0,36,7
12093,114,N,23,319,298.0,34,7
12094,114,N,41,298,308.0,58,7
12095,114,N,30,308,303.0,40,6
12096,114,N,42,303,327.0,60,6
12097,114,N,24,327,317.0,35,7
12098,114,N,26,317,323.0,38,7
12099,114,N,41,323,310.0,61,7
12100,114,N,25,310,293.0,39,6
12101,114,N,41,293,322.0,59,6
12102,114,N,27,322,311.0,37,5
12103,114,N,29,311,332.0,40,6
12104,114,N,4,332,325.0,18,8
12105,114,N,21,325,321.0,33,7
12106,114,N,31,321,310.0,40,6
12107,114,N,38,310,296.0,56,6
12108,114,N,31,296,308.0,39,7
12109,114,N,21,308,321.0,31,5
12110,114,N,24,321,316.0,38,7
12111,114,N,33,316,319.0,41,6
12112,114,N,27,319,305.0,40,7
12113,114,N,34,305,303.0,43,6
12114,114,N,23,303,301.0,33,6
12115,114,N,27,301,298.0,35,6
12116,114,N,23,298,321.0,34,6
12117,114,N,35,321,315.0,44,6
12118,114,N,32,315,312.0,43,6
12119,114,N,28,312,307.0,41,7
12120,114,N,31,307,311.0,44,7
12121,114,N,30,311,296.0,39,7
12122,114,N,40,296,295.0,55,6
12123,114,N,36,295,330.0,52,6
12124,114,N,33,330,319.0,45,6
12125,114,N,34,319,325.0,47,7
12126,114,N,23,325,305.0,34,7
12127,114,N,40,305,308.0,58,7
12128,114,N,27,308,305.0,35,6
12129,114,N,27,305,301.0,37,6
12130,114,N,40,301,328.0,56,7
12131,114,N,31,328,333.0,43,6
12132,114,N,31,333,324.0,44,7
12133,114,N,29,324,307.0,41,7
12134,114,N,28,307,317.0,40,7
12135,114,N,18,317,299.0,29,5
12136,114,N,40,299,295.0,54,4
12137,114,N,29,295,337.0,37,5
12138,114,N,28,337,319.0,39,7
12139,114,N,29,319,319.0,40,6
12140,114,N,3,319,308.0,8,4
12141,114,N,30,308,318.0,42,6
12142,114,N,22,318,300.0,27,3
12143,114,N,31,300,295.0,37,5
12144,114,N,42,295,355.0,58,6
12145,114,N,46,355,336.0,62,6
12146,114,N,3,336,324.0,11,4
12147,114,N,2,324,328.0,9,4
12148,114,N,35,328,320.0,47,7
12149,114,N,30,320,315.0,41,6
12150,114,N,2,315,311.0,10,4
12151,114,N,36,311,358.0,44,3
12152,114,N,33,358,338.0,38,3
12153,114,N,24,338,320.0,30,3
12154,114,N,27,320,328.0,35,3
12155,114,N,29,328,331.0,38,3
12156,114,N,29,331,303.0,41,4
12157,114,N,41,303,337.0,57,7
12158,114,N,4,337,355.0,19,8
12159,114,N,29,355,314.0,42,7
12160,114,N,23,314,314.0,37,6
12161,114,N,34,314,304.0,43,7
12162,114,N,41,304,311.0,57,6
12163,114,N,26,311,292.0,38,7
12164,114,N,30,292,317.0,41,7
12165,114,N,34,317,340.0,45,6
12166,114,N,33,340,308.0,45,7
12167,114,N,27,308,301.0,38,6
12168,114,N,40,301,301.0,58,8
12169,114,N,6,301,301.0,19,8
12170,114,N,5,301,296.0,19,8
12171,114,N,5,296,318.0,21,9
12172,114,N,5,318,333.0,21,9
12173,114,N,5,333,318.0,20,8
12174,114,N,6,318,302.0,19,8
12175,114,N,5,302,299.0,20,9
12176,114,N,5,299,313.0,18,8
12177,114,N,6,313,304.0,19,8
12178,114,N,6,304,322.0,21,9
12179,114,N,6,322,337.0,20,8
12180,114,N,5,337,319.0,20,8
12181,114,N,24,319,306.0,38,8
12182,114,N,6,306,303.0,18,7
12183,114,N,6,303,313.0,17,7
12184,114,N,28,313,301.0,42,7
12185,114,N,45,301,324.0,61,7
12186,114,N,42,324,334.0,60,7
12187,114,N,6,334,308.0,19,8
12188,114,N,6,308,311.0,19,8
12189,114,N,26,311,307.0,33,6
12190,114,N,26,307,307.0,35,7
12191,114,N,30,307,311.0,38,7
12192,114,N,30,311,325.0,43,7
12193,114,N,22,325,331.0,34,7
12194,114,N,6,331,313.0,19,8
12195,114,N,5,313,309.0,18,8
12196,114,N,26,309,310.0,38,6
12197,114,N,37,310,302.0,54,7
12198,114,N,20,302,332.0,32,6
12199,114,N,46,332,335.0,64,8
12200,114,N,25,335,343.0,39,7
12201,114,N,5,343,318.0,19,8
12202,114,N,32,318,308.0,40,7
12203,114,N,30,308,311.0,40,7
12204,114,N,23,311,299.0,37,6
12205,114,N,43,299,329.0,60,7
12206,114,N,5,329,313.0,18,8
12207,114,N,33,313,330.0,43,7
12208,114,N,28,330,309.0,44,7
12209,114,N,32,309,297.0,43,7
12210,114,N,23,297,305.0,33,6
12211,114,N,26,305,296.0,39,7
12212,114,N,5,296,327.0,18,7
12213,114,N,33,327,326.0,43,8
12214,114,N,5,326,322.0,18,8
12215,114,N,28,322,316.0,43,7
12216,114,N,29,316,296.0,43,7
12217,114,N,42,296,309.0,57,6
12218,114,N,27,309,294.0,39,7
12219,114,N,4,294,331.0,18,8
12220,114,N,4,331,333.0,17,7
12221,114,N,23,333,316.0,38,7
12222,114,N,3,316,320.0,11,4
12223,114,N,36,320,312.0,44,6
12224,114,N,31,312,305.0,41,6
12225,114,N,39,305,310.0,54,5
12226,114,N,28,310,346.0,36,7
12227,114,N,5,346,323.0,15,6
12228,114,N,22,323,325.0,39,7
12229,114,N,31,325,333.0,42,7
12230,114,N,30,333,303.0,42,6
12231,114,N,5,303,311.0,16,6
12232,114,N,19,311,324.0,34,5
12233,114,N,5,324,339.0,17,7
12234,114,N,26,339,329.0,42,7
12235,114,N,21,329,322.0,29,6
12236,114,N,22,322,328.0,31,7
12237,114,N,42,328,317.0,58,6
12238,114,N,40,317,305.0,58,7
12239,114,N,32,305,343.0,43,7
12240,114,N,5,343,344.0,17,7
12241,114,N,35,344,331.0,46,7
12242,114,N,25,331,329.0,37,7
12243,114,N,22,329,318.0,32,6
12244,114,N,25,318,316.0,37,6
12245,114,N,32,316,312.0,43,6
12246,114,N,23,312,333.0,32,6
12247,114,N,34,333,342.0,46,7
12248,114,N,27,342,316.0,42,6
12249,114,N,30,316,323.0,41,7
12250,114,N,21,323,321.0,30,7
12251,114,N,32,321,305.0,43,7
12252,114,N,23,305,324.0,34,6
12253,114,N,23,324,341.0,39,7
12254,114,N,32,341,339.0,46,7
12255,114,N,6,339,304.0,18,7
12256,114,N,41,304,323.0,58,7
12257,114,N,34,323,311.0,44,7
12258,114,N,23,311,287.0,35,7
12259,114,N,44,287,329.0,58,7
12260,114,N,47,329,328.0,62,6
12261,114,N,28,328,317.0,40,6
12262,114,N,28,317,298.0,39,7
12263,114,N,23,298,297.0,31,6
12264,114,N,25,297,306.0,39,7
12265,114,N,29,306,283.0,39,7
12266,114,N,28,283,317.0,38,7
12267,114,N,28,317,326.0,39,7
12268,114,N,34,326,322.0,48,8
12269,114,N,6,322,299.0,17,6
12270,114,N,43,299,303.0,58,6
12271,114,N,42,303,309.0,58,7
12272,114,N,30,309,297.0,40,7
12273,114,N,5,297,316.0,18,8
12274,114,N,5,316,329.0,19,8
12275,114,N,5,329,329.0,19,8
12276,114,N,28,329,311.0,41,7
12277,114,N,23,311,307.0,34,7
12278,114,N,28,307,321.0,41,7
12279,114,N,26,321,306.0,40,6
12280,114,N,19,306,328.0,28,6
12281,114,N,34,328,331.0,45,6
12282,114,N,44,331,328.0,61,7
12283,114,N,25,328,309.0,37,6
12284,114,N,2,309,301.0,12,4
12285,114,N,23,301,317.0,31,5
12286,114,N,26,317,295.0,38,5
12287,114,N,25,295,318.0,39,5
12288,114,N,23,318,325.0,34,4
12289,114,N,20,325,315.0,27,6
12290,114,N,23,315,306.0,37,3
12291,114,N,43,306,303.0,59,4
12292,114,N,28,303,306.0,39,6
12293,114,N,25,306,298.0,38,4
12294,114,N,22,298,320.0,32,3
12295,114,N,42,320,316.0,57,6
12296,114,N,22,316,312.0,28,4
12297,114,N,23,312,310.0,31,3
12298,114,N,19,310,288.0,26,6
12299,114,N,41,288,310.0,55,4
12300,114,N,42,310,296.0,58,5
12301,114,N,31,296,306.0,41,4
12302,114,N,25,306,316.0,34,4
12303,114,N,20,316,302.0,30,6
12304,114,N,23,302,309.0,34,3
12305,114,N,2,309,286.0,9,4
12306,114,N,27,286,299.0,35,4
12307,114,N,29,299,292.0,39,4
12308,114,N,29,292,303.0,37,5
12309,114,N,22,303,314.0,29,4
12310,114,N,44,314,301.0,60,6
12311,114,N,45,301,292.0,58,4
12312,114,N,41,292,291.0,55,4
12313,114,N,26,291,285.0,35,4
12314,114,N,19,285,285.0,26,4
12315,114,N,38,285,305.0,53,5
12316,114,N,24,305,296.0,37,4
12317,114,N,30,296,304.0,42,4
12318,114,N,29,304,296.0,38,4
12319,114,N,1,296,293.0,9,5
12320,114,N,23,293,290.0,32,4
12321,114,N,27,290,290.0,38,5
12322,114,N,2,290,301.0,6,3
12323,114,N,25,301,313.0,41,7
12324,114,N,35,313,313.0,43,6
12325,114,N,34,313,298.0,44,6
12326,114,N,27,298,307.0,39,6
12327,114,N,34,307,288.0,43,7
12328,114,N,38,288,289.0,55,6
12329,114,N,25,289,302.0,39,6
12330,114,N,2,302,322.0,10,4
12331,114,N,2,322,312.0,8,4
12332,114,N,2,312,309.0,10,5
12333,114,N,2,309,322.0,10,4
12334,114,N,32,322,302.0,43,6
12335,114,N,2,302,301.0,11,4
12336,114,N,29,301,314.0,41,6
12337,114,N,5,314,328.0,17,7
12338,114,N,35,328,313.0,47,7
12339,114,N,28,313,296.0,38,6
12340,114,N,3,296,301.0,9,4
12341,114,N,3,301,301.0,9,3
12342,114,N,26,301,285.0,37,6
12343,114,N,41,285,293.0,52,3
12344,114,N,25,293,334.0,33,3
12345,114,N,21,334,314.0,34,6
12346,114,N,3,314,299.0,11,4
12347,114,N,27,299,313.0,34,3
12348,114,N,3,313,304.0,9,4
12349,114,N,3,304,296.0,10,4
12350,114,N,32,296,299.0,39,3
12351,114,N,32,299,340.0,43,6
12352,114,N,47,340,258.0,70,3
12353,114,SVEB,44,258,362.0,55,4
12354,114,N,19,362,330.0,27,3
12355,114,N,23,330,308.0,38,6
12356,114,N,3,308,303.0,11,4
12357,114,N,29,303,290.0,40,5
12358,114,N,36,290,334.0,60,7
12359,114,N,9,334,273.0,17,7
12360,114,SVEB,18,273,338.0,26,6
12361,114,N,24,338,311.0,34,6
12362,114,N,27,311,291.0,38,5
12363,114,N,39,291,294.0,54,6
12364,114,N,27,294,282.0,36,6
12365,114,N,22,282,307.0,32,6
12366,114,N,38,307,319.0,51,7
12367,114,N,19,319,293.0,31,6
12368,114,N,23,293,211.0,34,5
12369,114,SVEB,22,211,332.0,39,6
12370,114,N,4,332,293.0,9,3
12371,114,N,41,293,267.0,56,6
12372,114,N,25,267,299.0,35,5
12373,114,N,44,299,307.0,57,6
12374,114,N,23,307,297.0,35,6
12375,114,N,43,297,280.0,59,6
12376,114,N,26,280,289.0,34,7
12377,114,N,43,289,281.0,59,7
12378,114,N,6,281,289.0,17,7
12379,114,N,30,289,287.0,39,7
12380,114,N,19,287,303.0,27,7
12381,114,N,5,303,315.0,19,8
12382,114,N,5,315,294.0,19,8
12383,114,N,42,294,290.0,56,6
12384,114,N,27,290,291.0,39,7
12385,114,N,22,291,288.0,34,6
12386,114,N,43,288,290.0,57,6
12387,114,N,25,290,309.0,36,7
12388,114,N,32,309,309.0,43,6
12389,114,N,29,309,316.0,37,6
12390,114,N,26,316,288.0,39,6
12391,114,N,41,288,293.0,57,5
12392,114,N,29,293,294.0,39,6
12393,114,N,40,294,291.0,57,6
12394,114,N,26,291,302.0,34,6
12395,114,N,27,302,318.0,38,6
12396,114,N,33,318,316.0,47,7
12397,114,N,29,316,296.0,38,7
12398,114,N,26,296,303.0,38,6
12399,114,N,27,303,304.0,37,6
12400,114,N,30,304,302.0,40,6
12401,114,N,31,302,332.0,43,6
12402,114,N,27,332,328.0,43,7
12403,114,N,49,328,342.0,65,6
12404,114,N,35,342,320.0,59,5
12405,114,N,30,320,306.0,42,7
12406,114,N,34,306,318.0,45,6
12407,114,N,35,318,315.0,44,6
12408,114,N,45,315,330.0,62,7
12409,114,N,35,330,328.0,45,5
12410,114,N,24,328,324.0,32,6
12411,114,N,24,324,313.0,35,5
12412,114,N,32,313,307.0,40,6
12413,114,N,32,307,298.0,41,6
12414,114,N,35,298,313.0,43,7
12415,114,N,29,313,322.0,42,6
12416,114,N,5,322,312.0,16,7
12417,114,N,5,312,316.0,18,7
12418,114,N,22,316,306.0,30,6
12419,114,N,29,306,300.0,40,7
12420,114,N,30,300,309.0,41,6
12421,114,N,24,309,307.0,39,6
12422,114,N,3,307,331.0,13,4
12423,114,N,23,331,328.0,33,6
12424,114,N,24,328,319.0,40,7
12425,114,N,43,319,316.0,61,7
12426,114,N,24,316,293.0,36,6
12427,114,N,3,293,298.0,10,4
12428,114,N,28,298,311.0,37,5
12429,114,N,4,311,312.0,18,8
12430,114,N,32,312,310.0,41,6
12431,114,N,22,310,305.0,32,6
12432,114,N,32,305,293.0,42,7
12433,114,N,43,293,289.0,57,5
12434,114,N,42,289,289.0,56,6
12435,114,N,2,289,280.0,10,4
12436,114,N,3,280,322.0,9,4
12437,114,N,2,322,304.0,9,4
12438,114,N,27,304,307.0,39,7
12439,114,N,26,307,297.0,33,5
12440,114,N,21,297,300.0,30,5
12441,114,N,37,300,298.0,52,5
12442,114,N,28,298,285.0,39,6
12443,114,N,32,285,336.0,37,3
12444,114,N,31,336,332.0,38,3
12445,114,N,3,332,311.0,9,4
12446,114,N,24,311,325.0,34,3
12447,114,N,31,325,313.0,37,3
12448,114,N,27,313,301.0,38,3
12449,114,N,20,301,304.0,26,3
12450,114,N,2,304,354.0,9,4
12451,114,N,47,354,330.0,64,6
12452,114,N,44,330,304.0,61,7
12453,114,N,25,304,322.0,35,6
12454,114,N,2,322,309.0,9,4
12455,114,N,1,309,302.0,8,4
12456,114,N,22,302,310.0,27,2
12457,114,N,43,310,334.0,56,4
12458,114,N,3,334,337.0,11,5
12459,114,N,33,337,310.0,42,4
12460,114,N,29,310,323.0,38,3
12461,114,N,28,323,314.0,37,3
12462,114,N,31,314,290.0,40,4
12463,114,N,21,290,326.0,26,4
12464,114,N,40,326,333.0,56,6
12465,114,N,30,333,320.0,42,7
12466,114,N,4,320,304.0,17,7
12467,114,N,5,304,315.0,17,7
12468,114,N,5,315,298.0,18,7
12469,114,N,33,298,296.0,42,7
12470,114,N,4,296,322.0,18,8
12471,114,N,5,322,318.0,18,7
12472,114,N,4,318,328.0,17,7
12473,114,N,5,328,298.0,17,7
12474,114,N,5,298,305.0,17,7
12475,114,N,4,305,306.0,17,7
12476,114,N,20,306,290.0,32,7
12477,114,N,5,290,320.0,18,7
12478,114,N,10,320,325.0,18,7
12479,114,N,22,325,323.0,32,7
12480,114,N,4,323,294.0,17,7
12481,114,N,28,294,308.0,39,6
12482,114,N,30,308,305.0,39,7
12483,114,N,5,305,286.0,18,7
12484,114,N,5,286,311.0,17,7
12485,114,N,29,311,321.0,40,7
12486,114,N,32,321,330.0,43,6
12487,114,N,29,330,301.0,41,6
12488,114,N,22,301,307.0,35,6
12489,114,N,4,307,311.0,17,7
12490,114,N,4,311,280.0,15,6
12491,114,N,41,280,316.0,55,6
12492,114,N,4,316,323.0,17,7
12493,114,N,5,323,312.0,18,7
12494,114,N,45,312,300.0,62,7
12495,114,N,29,300,289.0,38,6
12496,114,N,42,289,301.0,57,6
12497,114,N,43,301,283.0,58,6
12498,114,N,4,283,294.0,17,7
12499,114,N,20,294,307.0,31,6
12500,114,N,40,307,317.0,55,6
12501,114,N,5,317,293.0,17,7
12502,114,N,4,293,290.0,18,8
12503,114,N,4,290,291.0,19,8
12504,114,N,4,291,294.0,18,8
12505,114,N,27,294,293.0,39,5
12506,114,N,3,293,322.0,10,3
12507,114,N,26,322,309.0,35,3
12508,114,N,30,309,308.0,40,3
12509,114,N,23,308,300.0,28,2
12510,114,N,23,300,292.0,33,3
12511,114,N,3,292,300.0,9,4
12512,114,N,20,300,288.0,26,5
12513,114,N,27,288,307.0,38,5
12514,114,N,33,307,309.0,40,6
12515,114,N,2,309,304.0,7,3
12516,114,N,27,304,299.0,36,3
12517,114,N,2,299,294.0,7,3
12518,114,N,25,294,294.0,34,6
12519,114,N,29,294,291.0,40,4
12520,114,N,30,291,310.0,40,4
12521,114,N,26,310,303.0,42,4
12522,114,N,22,303,311.0,26,3
12523,114,N,19,311,299.0,26,4
12524,114,N,42,299,286.0,53,2
12525,114,N,27,286,297.0,35,2
12526,114,N,29,297,282.0,38,3
12527,114,N,25,282,300.0,39,3
12528,114,N,23,300,316.0,30,3
12529,114,N,1,316,301.0,8,5
12530,114,N,33,301,295.0,40,3
12531,114,N,45,295,290.0,57,3
12532,114,N,42,290,281.0,54,2
12533,114,N,25,281,283.0,34,3
12534,114,N,20,283,298.0,27,3
12535,114,N,22,298,302.0,28,2
12536,114,N,26,302,305.0,39,3
12537,114,N,29,305,280.0,42,3
12538,114,N,30,280,301.0,35,3
12539,114,N,41,301,286.0,55,5
12540,114,N,22,286,278.0,33,4
12541,114,N,43,278,304.0,55,2
12542,114,N,26,304,305.0,35,7
12543,114,N,26,305,307.0,34,3
12544,114,N,4,307,307.0,8,3
12545,114,N,25,307,293.0,33,5
12546,114,N,3,293,298.0,10,4
12547,114,N,24,298,291.0,33,5
12548,114,N,23,291,278.0,32,4
12549,114,N,42,278,317.0,56,3
12550,114,N,27,317,311.0,40,4
12551,114,N,28,311,304.0,39,4
12552,114,N,22,304,295.0,29,3
12553,114,N,43,295,302.0,58,3
12554,114,N,32,302,297.0,41,4
12555,114,N,26,297,282.0,31,3
12556,114,N,31,282,75.0,37,3
12557,114,SVEB,23,178,395.0,28,2
12558,114,N,28,395,332.0,39,3
12559,114,N,20,332,311.0,27,3
12560,114,N,34,311,320.0,57,3
12561,114,N,28,320,307.0,40,3
12562,114,N,26,307,293.0,32,3
12563,114,N,2,293,336.0,6,3
12564,114,N,21,336,319.0,33,6
12565,114,N,26,319,306.0,37,5
12566,114,N,33,306,287.0,42,5
12567,114,N,40,287,298.0,53,5
12568,114,N,21,298,286.0,30,7
12569,114,N,30,286,267.0,38,5
12570,114,N,25,267,299.0,35,5
12571,114,N,5,299,305.0,19,8
12572,114,N,37,305,296.0,57,5
12573,114,N,43,296,274.0,54,4
12574,114,N,23,274,279.0,40,7
12575,114,N,30,279,279.0,34,1
12576,114,N,43,279,276.0,55,4
12577,114,N,30,276,258.0,39,6
12578,114,N,32,258,302.0,38,3
12579,114,N,28,302,294.0,37,6
12580,114,N,2,294,285.0,7,4
12581,114,N,25,285,272.0,38,5
12582,114,N,24,272,271.0,37,6
12583,114,N,20,271,274.0,31,6
12584,114,N,22,274,273.0,36,7
12585,114,N,19,273,266.0,30,5
12586,114,N,20,266,296.0,32,6
12587,114,N,22,296,297.0,36,6
12588,114,N,21,297,278.0,33,7
12589,114,N,34,278,273.0,53,6
12590,114,N,23,273,272.0,39,6
12591,114,N,6,272,269.0,17,7
12592,114,N,5,269,253.0,15,6
12593,114,N,34,253,275.0,45,4
12594,114,N,31,275,288.0,42,6
12595,114,N,31,288,284.0,45,6
12596,114,N,42,284,268.0,56,6
12597,114,N,24,268,262.0,35,5
12598,114,N,22,262,260.0,34,7
12599,115,N,21,117,357.0,27,1
12600,115,N,29,357,332.0,35,1
12601,115,N,26,332,361.0,31,1
12602,115,N,28,361,418.0,33,1
12603,115,N,26,418,348.0,29,1
12604,115,N,25,348,350.0,30,1
12605,115,N,28,350,372.0,31,1
12606,115,N,25,372,366.0,33,1
12607,115,N,22,366,341.0,24,1
12608,115,N,34,341,331.0,41,1
12609,115,N,32,331,377.0,39,1
12610,115,N,34,377,374.0,42,1
12611,115,N,26,374,335.0,32,1
12612,115,N,26,335,356.0,28,1
12613,115,N,31,356,340.0,39,1
12614,115,N,25,340,326.0,28,2
12615,115,N,36,326,316.0,42,1
12616,115,N,30,316,336.0,35,1
12617,115,N,30,336,360.0,36,1
12618,115,N,28,360,323.0,35,1
